nome_coluna,chave,valor
bairros_sp,510,Jardim Grimaldi
bairros_sp,511,Jardim Guacuri
bairros_sp,512,Jardim Guaianazes
bairros_sp,513,Jardim Guairaca
bairros_sp,514,Jardim Guanabara
bairros_sp,515,Jardim Guanca
bairros_sp,516,Jardim Guanhembu
bairros_sp,517,Jardim Guapira
bairros_sp,518,Jardim Guarani
bairros_sp,519,Jardim Guarapiranga
bairros_sp,520,Jardim Guarau
bairros_sp,521,Jardim Guaruja
bairros_sp,522,Jardim Guedala
bairros_sp,523,Jardim Guiomar
bairros_sp,524,Jardim Gustavo
bairros_sp,529,Jardim Hadad
bairros_sp,526,Jardim Haia do Carrao
bairros_sp,530,Jardim Harmonia
bairros_sp,531,Jardim Helena
bairros_sp,532,Jardim Helga
bairros_sp,533,Jardim Helian
bairros_sp,534,Jardim Heliomar
bairros_sp,535,Jardim Heloisa
bairros_sp,536,Jardim Hercilia
bairros_sp,537,Jardim Herculano
bairros_sp,538,Jardim Herplin
bairros_sp,539,Jardim Hipico
bairros_sp,525,Jardim Horizonte Azul
bairros_sp,527,Jardim Horto Florestal
bairros_sp,540,Jardim Humaita
bairros_sp,528,Jardim Humberto Nastari
bairros_sp,542,Jardim Iae
bairros_sp,543,Jardim Iara
bairros_sp,544,Jardim Ibirapuera
bairros_sp,545,Jardim Ibiratiba
bairros_sp,546,Jardim Ibitirama
bairros_sp,547,Jardim Icara
bairros_sp,548,Jardim Icarai
bairros_sp,541,Jardim Ida Guedes
bairros_sp,549,Jardim Ideal
bairros_sp,550,Jardim Iguatemi
bairros_sp,551,Jardim Imbe
bairros_sp,553,Jardim Imperador
bairros_sp,554,Jardim Imperial
bairros_sp,555,Jardim Imperio
bairros_sp,556,Jardim Indaia
bairros_sp,557,Jardim Independencia
bairros_sp,558,Jardim Inga
bairros_sp,559,Jardim Internacional
bairros_sp,560,Jardim Ipanema
bairros_sp,561,Jardim Ipe
bairros_sp,563,Jardim Ipora
bairros_sp,564,Jardim Iporanga
bairros_sp,565,Jardim Iracema
bairros_sp,566,Jardim Irapiranga
bairros_sp,567,Jardim Irene
bairros_sp,568,Jardim Iris
bairros_sp,569,Jardim Itacolomi
bairros_sp,570,Jardim Itaguacu
bairros_sp,571,Jardim Itajai
bairros_sp,572,Jardim Italia
bairros_sp,573,Jardim Itamaraty
bairros_sp,574,Jardim Itaoca
bairros_sp,575,Jardim Itapemirim
bairros_sp,576,Jardim Itapeva
bairros_sp,577,Jardim Itapolis
bairros_sp,578,Jardim Itapura
bairros_sp,579,Jardim Itatiaia
bairros_sp,580,Jardim Itatinga
bairros_sp,581,Jardim Iva
bairros_sp,582,Jardim Ivana
bairros_sp,583,Jardim Ivete
bairros_sp,584,Jardim Ivone
bairros_sp,586,Jardim Jabaquara
bairros_sp,587,Jardim Jacana
bairros_sp,589,Jardim Jamaica
bairros_sp,590,Jardim Japao
bairros_sp,591,Jardim Jaqueline
bairros_sp,592,Jardim Jaragua
bairros_sp,593,Jardim Jau
bairros_sp,594,Jardim Jeriva
bairros_sp,595,Jardim Joamar
bairros_sp,585,Jardim Joana D Arc
bairros_sp,596,Jardim Joao Xxiii
bairros_sp,597,Jardim Joia
bairros_sp,598,Jardim Jordao
bairros_sp,599,Jardim Jua
bairros_sp,600,Jardim Julieta
bairros_sp,601,Jardim Jurema
bairros_sp,602,Jardim Jussara
bairros_sp,603,Jardim Kagohara
bairros_sp,604,Jardim Kaj
bairros_sp,605,Jardim Keralux
bairros_sp,606,Jardim Kika
bairros_sp,607,Jardim Kioto
bairros_sp,613,Jardim Lageado
bairros_sp,616,Jardim Lallo
bairros_sp,617,Jardim Laone
bairros_sp,618,Jardim Lapena
bairros_sp,612,Jardim Lar São Paulo
bairros_sp,619,Jardim Laranjal
bairros_sp,620,Jardim Laranjeiras
bairros_sp,621,Jardim Laura
bairros_sp,622,Jardim Leila
bairros_sp,623,Jardim Leme
bairros_sp,624,Jardim Leni
bairros_sp,625,Jardim Leonardo
bairros_sp,611,Jardim Leonidas Moreira
bairros_sp,626,Jardim Leonor
bairros_sp,610,Jardim Leonor Mendes de Barros
bairros_sp,627,Jardim Leticia
bairros_sp,628,Jardim Libano
bairros_sp,629,Jardim Lice
bairros_sp,630,Jardim Lider
bairros_sp,631,Jardim Lideranca
bairros_sp,632,Jardim Lidia
bairros_sp,633,Jardim Lilah
bairros_sp,634,Jardim Lisboa
bairros_sp,635,Jardim Londrina
bairros_sp,608,Jardim Los Angeles
bairros_sp,637,Jardim Lourdes
bairros_sp,638,Jardim Luanda
bairros_sp,639,Jardim Lucelia
bairros_sp,640,Jardim Lucia
bairros_sp,641,Jardim Luciana
bairros_sp,642,Jardim Lucinda
bairros_sp,609,Jardim Lucio de Castro
bairros_sp,643,Jardim Lugo
bairros_sp,644,Jardim Luisa
bairros_sp,645,Jardim Luso
bairros_sp,646,Jardim Luzitania
bairros_sp,663,Jardim Mabel
bairros_sp,664,Jardim Macedonia
bairros_sp,665,Jardim Machado
bairros_sp,666,Jardim Maggi
bairros_sp,667,Jardim Maia
bairros_sp,668,Jardim Malia I
bairros_sp,669,Jardim Malia II
bairros_sp,671,Jardim Mangalot
bairros_sp,672,Jardim Maraba
bairros_sp,673,Jardim Maraca
bairros_sp,674,Jardim Maracana
bairros_sp,675,Jardim Marajoara
bairros_sp,676,Jardim Marcel
bairros_sp,677,Jardim Marcelo
bairros_sp,678,Jardim Marciano
bairros_sp,657,Jardim Marco Paulo
bairros_sp,679,Jardim Margarida
bairros_sp,647,Jardim Maria Amalia
bairros_sp,649,Jardim Maria Duarte
bairros_sp,650,Jardim Maria Emilia
bairros_sp,651,Jardim Maria Estela
bairros_sp,652,Jardim Maria Fernandes
bairros_sp,653,Jardim Maria Lucia
bairros_sp,654,Jardim Maria Luiza
bairros_sp,655,Jardim Maria Margarida
bairros_sp,656,Jardim Maria Nazare
bairros_sp,659,Jardim Maria Rita
bairros_sp,660,Jardim Maria Sampaio
bairros_sp,662,Jardim Maria Virginia
bairros_sp,680,Jardim Mariane
bairros_sp,681,Jardim Marilda
bairros_sp,682,Jardim Marilia
bairros_sp,683,Jardim Mariliza
bairros_sp,684,Jardim Marilu
bairros_sp,685,Jardim Marina
bairros_sp,686,Jardim Maringa
bairros_sp,687,Jardim Marisa
bairros_sp,688,Jardim Maristela
bairros_sp,689,Jardim Marpu
bairros_sp,690,Jardim Marquesa
bairros_sp,691,Jardim Martha
bairros_sp,692,Jardim Martini
bairros_sp,693,Jardim Martinica
bairros_sp,661,Jardim Martins Silva
bairros_sp,694,Jardim Mascarenhas
bairros_sp,695,Jardim Matarazzo
bairros_sp,696,Jardim Mazza
bairros_sp,697,Jardim Meliunas
bairros_sp,698,Jardim Melo
bairros_sp,699,Jardim Mikail
bairros_sp,700,Jardim Mimar
bairros_sp,701,Jardim Miragaia
bairros_sp,702,Jardim Mirante
bairros_sp,703,Jardim Miriam
bairros_sp,704,Jardim Mitsutani
bairros_sp,705,Jardim Modelo
bairros_sp,706,Jardim Monica
bairros_sp,707,Jardim Monjolo
bairros_sp,712,Jardim Monte Alegre
bairros_sp,713,Jardim Monte Azul
bairros_sp,648,Jardim Monte Belo
bairros_sp,714,Jardim Monte Kemel
bairros_sp,658,Jardim Morais Prado
bairros_sp,708,Jardim Moreno
bairros_sp,709,Jardim Morganti
bairros_sp,711,Jardim Morro Verde
bairros_sp,710,Jardim Morumbi
bairros_sp,715,Jardim Mutinga
bairros_sp,716,Jardim Myrna
bairros_sp,732,Jardim Nadir
bairros_sp,729,Jardim Nagib Salem
bairros_sp,733,Jardim Nair
bairros_sp,734,Jardim Nakamura
bairros_sp,735,Jardim Namba
bairros_sp,736,Jardim Nardini
bairros_sp,737,Jardim Nastari
bairros_sp,738,Jardim Natal
bairros_sp,739,Jardim Naufal
bairros_sp,740,Jardim Nazareth
bairros_sp,741,Jardim Neide
bairros_sp,742,Jardim Neila
bairros_sp,743,Jardim Nelia
bairros_sp,744,Jardim Nelia I
bairros_sp,745,Jardim Nelia II
bairros_sp,746,Jardim Nelia III
bairros_sp,747,Jardim Nelia IV
bairros_sp,748,Jardim Nelia IV (Cod Bai - 18546)
bairros_sp,749,Jardim Nelly
bairros_sp,750,Jardim Nice
bairros_sp,751,Jardim Niteroi
bairros_sp,752,Jardim Nizia
bairros_sp,753,Jardim Noemia
bairros_sp,754,Jardim Nordeste
bairros_sp,755,Jardim Norma
bairros_sp,756,Jardim Noronha
bairros_sp,728,Jardim Nossa Senhora do Carmo
bairros_sp,724,Jardim Nosso Lar
bairros_sp,717,Jardim Nova Brasilia
bairros_sp,719,Jardim Nova Colonia
bairros_sp,720,Jardim Nova Germania
bairros_sp,721,Jardim Nova Guaianazes
bairros_sp,731,Jardim Nova Tereza
bairros_sp,723,Jardim Nove de Julho
bairros_sp,718,Jardim Novo Carrao
bairros_sp,722,Jardim Novo Horizonte
bairros_sp,725,Jardim Novo Mundo
bairros_sp,726,Jardim Novo Parelheiros
bairros_sp,727,Jardim Novo Santo Amaro
bairros_sp,730,Jardim Novo Taboao
bairros_sp,757,Jardim Odete
bairros_sp,758,Jardim Olinda
bairros_sp,760,Jardim Olympia
bairros_sp,761,Jardim Ondina
bairros_sp,762,Jardim Orbam
bairros_sp,763,Jardim Oriental
bairros_sp,764,Jardim Orion
bairros_sp,765,Jardim Orly
bairros_sp,766,Jardim Ormendina
bairros_sp,767,Jardim Outono
bairros_sp,777,Jardim Palmares
bairros_sp,780,Jardim Panorama
bairros_sp,772,Jardim Panorama D'oeste
bairros_sp,781,Jardim Paqueta
bairros_sp,783,Jardim Paraguacu
bairros_sp,784,Jardim Paris
bairros_sp,820,Jardim Parque Morumbi
bairros_sp,786,Jardim Patente
bairros_sp,785,Jardim Patente Novo
bairros_sp,787,Jardim Pauliceia
bairros_sp,788,Jardim Paulista
bairros_sp,789,Jardim Paulistano
bairros_sp,768,Jardim Paulo Afonso
bairros_sp,770,Jardim Paulo Borba
bairros_sp,790,Jardim Paulo VI
bairros_sp,771,Jardim Pedra Branca
bairros_sp,792,Jardim Pedreira
bairros_sp,774,Jardim Pedro Jose Nunes
bairros_sp,793,Jardim Penha
bairros_sp,775,Jardim Pereira Leite
bairros_sp,794,Jardim Peri
bairros_sp,795,Jardim Peri Novo
bairros_sp,776,Jardim Peri Peri
bairros_sp,796,Jardim Perus
bairros_sp,797,Jardim Petisco
bairros_sp,798,Jardim Petropolis
bairros_sp,799,Jardim Picolo
bairros_sp,800,Jardim Pinheiros
bairros_sp,801,Jardim Piqueri
bairros_sp,802,Jardim Piqueroby
bairros_sp,803,Jardim Piracema
bairros_sp,804,Jardim Piracuama
bairros_sp,805,Jardim Pirajussara
bairros_sp,806,Jardim Piratininga
bairros_sp,807,Jardim Pirituba
bairros_sp,808,Jardim Planalto
bairros_sp,809,Jardim Pongilutti
bairros_sp,822,Jardim Ponte Rasa
bairros_sp,810,Jardim Popular
bairros_sp,773,Jardim Porteira Grande
bairros_sp,769,Jardim Pouso Alegre
bairros_sp,813,Jardim Presidencia
bairros_sp,814,Jardim Presidente
bairros_sp,815,Jardim Previdencia
bairros_sp,816,Jardim Primavera
bairros_sp,817,Jardim Princesa
bairros_sp,818,Jardim Progresso
bairros_sp,819,Jardim PromisSão
bairros_sp,821,Jardim Prudencia
bairros_sp,823,Jardim Quarto Centenario
bairros_sp,824,Jardim Quisisana
bairros_sp,832,Jardim Ramala
bairros_sp,831,Jardim Raposo Tavares
bairros_sp,833,Jardim Real
bairros_sp,834,Jardim Recanto do Sol
bairros_sp,835,Jardim Record
bairros_sp,836,Jardim Recreio
bairros_sp,837,Jardim Redencao
bairros_sp,838,Jardim Redil
bairros_sp,839,Jardim Regina
bairros_sp,825,Jardim Regina Aurea
bairros_sp,840,Jardim Regis
bairros_sp,841,Jardim Reimberg
bairros_sp,842,Jardim Remo
bairros_sp,843,Jardim Represa
bairros_sp,844,Jardim Republica
bairros_sp,845,Jardim Ricardo
bairros_sp,846,Jardim Rincao
bairros_sp,826,Jardim Rio Bonito
bairros_sp,827,Jardim Rio Douro
bairros_sp,829,Jardim Rio Pequeno
bairros_sp,847,Jardim Riviera
bairros_sp,848,Jardim Rizzo
bairros_sp,849,Jardim Robru
bairros_sp,830,Jardim Rodolfo Pirani
bairros_sp,850,Jardim Romano
bairros_sp,851,Jardim Roni
bairros_sp,828,Jardim Rosa Maria
bairros_sp,852,Jardim Rosalina
bairros_sp,853,Jardim Rosana
bairros_sp,855,Jardim Roseli
bairros_sp,856,Jardim Rosider
bairros_sp,857,Jardim Rosina
bairros_sp,858,Jardim Rossin
bairros_sp,859,Jardim Rubilene
bairros_sp,860,Jardim Rubio
bairros_sp,861,Jardim Russo
bairros_sp,862,Jardim Ruth
bairros_sp,906,Jardim S Kemel
bairros_sp,942,Jardim Sabara
bairros_sp,898,Jardim Sabia do Itaim
bairros_sp,877,Jardim Sagrado Coracao
bairros_sp,943,Jardim Samambaia
bairros_sp,944,Jardim Samara
bairros_sp,945,Jardim Samas
bairros_sp,947,Jardim Sandra
bairros_sp,946,Jardim Sandra Maria
bairros_sp,863,Jardim Santa Adelia
bairros_sp,870,Jardim Santa Barbara
bairros_sp,874,Jardim Santa Branca
bairros_sp,876,Jardim Santa Cecilia
bairros_sp,879,Jardim Santa Cruz
bairros_sp,882,Jardim Santa Edwiges
bairros_sp,883,Jardim Santa Efigenia
bairros_sp,885,Jardim Santa Emilia
bairros_sp,886,Jardim Santa Etelvina
bairros_sp,889,Jardim Santa Fe
bairros_sp,890,Jardim Santa Filomena
bairros_sp,888,Jardim Santa Francisca Cabrini
bairros_sp,893,Jardim Santa Gertrudes
bairros_sp,895,Jardim Santa Helena
bairros_sp,896,Jardim Santa Ines
bairros_sp,905,Jardim Santa Josefina
bairros_sp,908,Jardim Santa Lucrecia
bairros_sp,910,Jardim Santa Luisa
bairros_sp,912,Jardim Santa Marcelina
bairros_sp,913,Jardim Santa Margarida
bairros_sp,968,Jardim Santa Maria
bairros_sp,918,Jardim Santa Monica
bairros_sp,927,Jardim Santa Rita
bairros_sp,936,Jardim Santa Teresinha
bairros_sp,937,Jardim Santa Tereza
bairros_sp,938,Jardim Santa Terezinha
bairros_sp,941,Jardim Santa Zelia
bairros_sp,948,Jardim Santana
bairros_sp,864,Jardim Santo Alberto
bairros_sp,865,Jardim Santo Amaro
bairros_sp,866,Jardim Santo Andre
bairros_sp,867,Jardim Santo Antoninho
bairros_sp,868,Jardim Santo Antonio
bairros_sp,884,Jardim Santo Elias
bairros_sp,920,Jardim Santo Onofre
bairros_sp,881,Jardim Santos Dumont
bairros_sp,949,Jardim Sapopemba
bairros_sp,950,Jardim Sarah
bairros_sp,951,Jardim Satelite
bairros_sp,952,Jardim Saude
bairros_sp,953,Jardim Scaff
bairros_sp,954,Jardim Seckler
bairros_sp,955,Jardim Selma
bairros_sp,956,Jardim Senice
bairros_sp,957,Jardim Sertaozinho
bairros_sp,933,Jardim Sete de Setembro
bairros_sp,958,Jardim Shangrila
bairros_sp,935,Jardim Silva Teles
bairros_sp,959,Jardim Silveira
bairros_sp,960,Jardim Silvia
bairros_sp,961,Jardim Soares
bairros_sp,963,Jardim Solange
bairros_sp,964,Jardim Somara
bairros_sp,965,Jardim Sonia
bairros_sp,897,Jardim Sonia Inga
bairros_sp,914,Jardim Sonia Marly
bairros_sp,924,Jardim Sonia Regina
bairros_sp,966,Jardim Soraia
bairros_sp,967,Jardim Souza
bairros_sp,930,Jardim Sul São Paulo
bairros_sp,969,Jardim Suzana
bairros_sp,970,Jardim Sydney
bairros_sp,871,Jardim São Benedito
bairros_sp,872,Jardim São Bento
bairros_sp,869,Jardim São Bento Novo
bairros_sp,873,Jardim São Bernardo
bairros_sp,875,Jardim São Carlos
bairros_sp,878,Jardim São Cristovao
bairros_sp,880,Jardim São Domingos
bairros_sp,891,Jardim São Francisco
bairros_sp,887,Jardim São Francisco de Assis
bairros_sp,892,Jardim São Gabriel
bairros_sp,894,Jardim São Goncalo
bairros_sp,900,Jardim São Januario
bairros_sp,901,Jardim São Joao
bairros_sp,902,Jardim São Joaquim
bairros_sp,903,Jardim São Jorge
bairros_sp,904,Jardim São Jose
bairros_sp,899,Jardim São Judas Tadeu
bairros_sp,907,Jardim São Lourenco
bairros_sp,909,Jardim São Luis
bairros_sp,911,Jardim São Manoel
bairros_sp,915,Jardim São Martinho
bairros_sp,916,Jardim São Mateus
bairros_sp,917,Jardim São Miguel
bairros_sp,919,Jardim São Nicolau
bairros_sp,921,Jardim São Paulo
bairros_sp,922,Jardim São Pedro
bairros_sp,923,Jardim São Rafael
bairros_sp,925,Jardim São Remo
bairros_sp,926,Jardim São Ricardo
bairros_sp,928,Jardim São Roberto
bairros_sp,929,Jardim São Roque
bairros_sp,931,Jardim São Saverio
bairros_sp,932,Jardim São Sebastiao
bairros_sp,934,Jardim São Silvestre
bairros_sp,939,Jardim São Vicente
bairros_sp,940,Jardim São Vitor
bairros_sp,975,Jardim Taboao
bairros_sp,976,Jardim Taipas
bairros_sp,977,Jardim Tamoio
bairros_sp,978,Jardim Tanay
bairros_sp,979,Jardim Tango
bairros_sp,980,Jardim Tapera
bairros_sp,981,Jardim Taquaral
bairros_sp,982,Jardim Teixeira
bairros_sp,983,Jardim Tenani
bairros_sp,984,Jardim Teresa
bairros_sp,972,Jardim Teresa Cristina
bairros_sp,985,Jardim Textil
bairros_sp,986,Jardim Thealia
bairros_sp,987,Jardim Thomaz
bairros_sp,988,Jardim Tiete
bairros_sp,974,Jardim Tiro ao Pombo
bairros_sp,990,Jardim Toca
bairros_sp,991,Jardim Tremembe
bairros_sp,971,Jardim Tres Coracoes
bairros_sp,973,Jardim Tres Marias
bairros_sp,992,Jardim Triana
bairros_sp,993,Jardim Tricolor
bairros_sp,994,Jardim Tropical
bairros_sp,995,Jardim Trussardi
bairros_sp,996,Jardim Tua
bairros_sp,997,Jardim Tupa
bairros_sp,998,Jardim Tupi
bairros_sp,999,Jardim Turquesa
bairros_sp,1000,Jardim Uberaba
bairros_sp,1001,Jardim Ubirajara
bairros_sp,1002,Jardim Uirapuru
bairros_sp,1003,Jardim Umarizal
bairros_sp,1004,Jardim Umuarama
bairros_sp,1005,Jardim Uniao
bairros_sp,1006,Jardim Universal
bairros_sp,1007,Jardim Universidade
bairros_sp,1008,Jardim Universitario
bairros_sp,1032,Jardim Vale das Virtudes
bairros_sp,1031,Jardim Vale do Ribeira
bairros_sp,1017,Jardim Valquiria
bairros_sp,1013,Jardim Varginha do Itaim
bairros_sp,1014,Jardim Vaz de Lima
bairros_sp,1018,Jardim Vazani
bairros_sp,1012,Jardim Vera Cruz
bairros_sp,1019,Jardim Vergueiro
bairros_sp,1020,Jardim Veronica
bairros_sp,1022,Jardim Viana
bairros_sp,1023,Jardim Vieira
bairros_sp,1027,Jardim Vila Carrao
bairros_sp,1028,Jardim Vila Formosa
bairros_sp,1029,Jardim Vila Mariana
bairros_sp,1030,Jardim Vila Nova Progresso
bairros_sp,1011,Jardim Vilas Boas
bairros_sp,1024,Jardim Vilma
bairros_sp,1025,Jardim Virginia
bairros_sp,1010,Jardim Virginia Bianca
bairros_sp,1009,Jardim Vista Alegre
bairros_sp,1015,Jardim Vista Linda
bairros_sp,1016,Jardim Vitoria Regia
bairros_sp,1026,Jardim Vivan
bairros_sp,1034,Jardim Wanda
bairros_sp,1033,Jardim Wilma Flor
bairros_sp,1035,Jardim Yara
bairros_sp,1036,Jardim Ymay
bairros_sp,1037,Jardim Zaira
bairros_sp,1038,Jardim Zelia
bairros_sp,1039,Jardim Zilda
bairros_sp,368,Jardim da Campina
bairros_sp,409,Jardim da Conquista
bairros_sp,430,Jardim da Gloria
bairros_sp,431,Jardim da Laranjeira
bairros_sp,432,Jardim da Saude
bairros_sp,268,Jardim das Acacias
bairros_sp,328,Jardim das Bandeiras
bairros_sp,367,Jardim das Camelias
bairros_sp,474,Jardim das Esmeraldas
bairros_sp,492,Jardim das Flores
bairros_sp,509,Jardim das Gracas
bairros_sp,552,Jardim das Imbuias
bairros_sp,437,Jardim das Laranjeiras
bairros_sp,759,Jardim das Oliveiras
bairros_sp,778,Jardim das Palmas
bairros_sp,779,Jardim das Palmeiras
bairros_sp,791,Jardim das Pedras
bairros_sp,812,Jardim das Praias
bairros_sp,854,Jardim das Rosas
bairros_sp,1021,Jardim das Vertentes
bairros_sp,636,Jardim de Lorenzo
bairros_sp,283,Jardim do Alto
bairros_sp,370,Jardim do Campo
bairros_sp,376,Jardim do Carmo
bairros_sp,390,Jardim do Centro
bairros_sp,258,Jardim do Colegio
bairros_sp,444,Jardim do Divino
bairros_sp,614,Jardim do Lago
bairros_sp,445,Jardim do Russo
bairros_sp,962,Jardim do Sol
bairros_sp,989,Jardim do Tiro
bairros_sp,277,Jardim dos Alamos
bairros_sp,448,Jardim dos Bichinhos
bairros_sp,381,Jardim dos Cataldis
bairros_sp,476,Jardim dos Estados
bairros_sp,480,Jardim dos Eucaliptos
bairros_sp,498,Jardim dos Francos
bairros_sp,562,Jardim dos Ipes
bairros_sp,588,Jardim dos Jacarandas
bairros_sp,615,Jardim dos Lagos
bairros_sp,670,Jardim dos Manacas
bairros_sp,449,Jardim dos Pinheiros
bairros_sp,811,Jardim dos Prados
bairros_sp,782,Jardim para
bairros_sp,1040,Jordanopolis
bairros_sp,253,Jose Bonifacio
bairros_sp,1041,Jurubatuba
bairros_sp,1044,Lageado
bairros_sp,1045,Lapa
bairros_sp,1042,Lapa de Baixo
bairros_sp,1043,Lauzane Paulista
bairros_sp,1046,Liberdade
bairros_sp,1047,Limao
bairros_sp,1048,Limoeiro
bairros_sp,1049,Loteamento City Jaragua
bairros_sp,1050,Loteamento Parque das Hortencias
bairros_sp,1051,Luz
bairros_sp,1056,Mandaqui
bairros_sp,1057,Maranhao
bairros_sp,1052,Mata Fria
bairros_sp,1053,Miami Paulista
bairros_sp,1058,Mirandopolis
bairros_sp,1055,Moinho Velho
bairros_sp,1059,Mooca
bairros_sp,1054,Morada do Sol
bairros_sp,1061,Morro Grande
bairros_sp,1062,Morro do Indio
bairros_sp,1063,Morro dos Ingleses
bairros_sp,1060,Morumbi
bairros_sp,1067,Nossa Senhora do o
bairros_sp,1066,Nova Piraju
bairros_sp,1064,Nucleo Carvalho de Araujo
bairros_sp,1065,Nucleo Lageado
bairros_sp,9999,Outros Municípios de São Paulo
bairros_sp,1071,Pacaembu
bairros_sp,1072,Paineiras do Morumbi
bairros_sp,1073,Parada
bairros_sp,1079,Parada Cinquenta e Sete
bairros_sp,1080,Parada Inglesa
bairros_sp,1081,Parada Quinze
bairros_sp,1074,Paraiso
bairros_sp,1075,Paraiso do Morumbi
bairros_sp,1076,Paraisopolis
bairros_sp,1077,Parelheiros
bairros_sp,1078,Pari
bairros_sp,1109,Parque Alto do Rio Bonito
bairros_sp,1101,Parque Alves de Lima
bairros_sp,1102,Parque Amazonas
bairros_sp,1103,Parque Amelia
bairros_sp,1104,Parque America
bairros_sp,1105,Parque Anhanguera
bairros_sp,1106,Parque Anhembi
bairros_sp,1107,Parque Arariba
bairros_sp,1100,Parque Artur Alvim
bairros_sp,1110,Parque Atlantico
bairros_sp,1112,Parque Bairro Morumbi
bairros_sp,1114,Parque Belem
bairros_sp,1111,Parque Boa Esperanca
bairros_sp,1115,Parque Bologne
bairros_sp,1116,Parque Boturussu
bairros_sp,1117,Parque Brasil
bairros_sp,1118,Parque Bristol
bairros_sp,1119,Parque Casa de Pedra
bairros_sp,1122,Parque Central
bairros_sp,1123,Parque Cisper
bairros_sp,1124,Parque Claudia
bairros_sp,1125,Parque Cocaia
bairros_sp,1126,Parque Colonial
bairros_sp,1127,Parque Continental
bairros_sp,1128,Parque Cristina
bairros_sp,1120,Parque Cruzeiro do Sul
bairros_sp,1132,Parque Deizy
bairros_sp,1129,Parque Dom Joao Neri
bairros_sp,1134,Parque Doroteia
bairros_sp,1135,Parque Edu Chaves
bairros_sp,1137,Parque Esmeralda
bairros_sp,1138,Parque Esperanca
bairros_sp,1140,Parque Fernanda
bairros_sp,1141,Parque Flamengo
bairros_sp,1142,Parque Florestal
bairros_sp,1143,Parque Fongaro
bairros_sp,1144,Parque Grajau
bairros_sp,1145,Parque Guaianazes
bairros_sp,1146,Parque Guarani
bairros_sp,1148,Parque Ibirapuera
bairros_sp,1149,Parque Imperial
bairros_sp,1150,Parque Independencia
bairros_sp,1151,Parque Industrial
bairros_sp,1147,Parque Industrial Tomas Edson
bairros_sp,1152,Parque Ipe
bairros_sp,1153,Parque Itaberaba
bairros_sp,1154,Parque Jabaquara
bairros_sp,1155,Parque Jardim Mirassol
bairros_sp,1157,Parque Lagoa Rica
bairros_sp,1159,Parque Lagoinha
bairros_sp,1098,Parque Leo
bairros_sp,1160,Parque Ligia
bairros_sp,1156,Parque Luis Mucciolo
bairros_sp,1166,Parque Malagoli
bairros_sp,1167,Parque Mandaqui
bairros_sp,1168,Parque Mandi
bairros_sp,1161,Parque Maria Alice
bairros_sp,1162,Parque Maria Domitila
bairros_sp,1163,Parque Maria Helena
bairros_sp,1164,Parque Maria Luiza
bairros_sp,1165,Parque Monteiro Soares
bairros_sp,1171,Parque Morro Doce
bairros_sp,1172,Parque Muciolo
bairros_sp,1173,Parque Munhoz
bairros_sp,1178,Parque Nacoes Unidas
bairros_sp,1174,Parque Novo Grajau
bairros_sp,1175,Parque Novo Lar
bairros_sp,1176,Parque Novo Mundo
bairros_sp,1177,Parque Novo Santo Amaro
bairros_sp,1181,Parque Paineiras
bairros_sp,1182,Parque Paiolzinho
bairros_sp,1180,Parque Pan Americano
bairros_sp,1183,Parque Paulistano
bairros_sp,1184,Parque Penha
bairros_sp,1185,Parque Pereira
bairros_sp,1186,Parque Peruche
bairros_sp,1187,Parque Petropolis
bairros_sp,1188,Parque Planalto
bairros_sp,1189,Parque Primavera
bairros_sp,1192,Parque Ramos Freitas
bairros_sp,1193,Parque Reboucas
bairros_sp,1194,Parque Recreio
bairros_sp,1195,Parque Regina
bairros_sp,1196,Parque Residencial Cocaia
bairros_sp,1197,Parque Residencial D'abril
bairros_sp,1198,Parque Residencial Julia
bairros_sp,1201,Parque Residencial Oratorio
bairros_sp,1202,Parque Residencial Rio Bonito
bairros_sp,1200,Parque Residencial da Lapa
bairros_sp,1199,Parque Residencial dos Lagos
bairros_sp,1191,Parque Rodrigues Alves
bairros_sp,1223,Parque Sabara
bairros_sp,1204,Parque Santa Amelia
bairros_sp,1206,Parque Santa Barbara
bairros_sp,1208,Parque Santa Cecilia
bairros_sp,1207,Parque Santa Cecilia (Cod Bai - 1
bairros_sp,1218,Parque Santa Madalena
bairros_sp,1222,Parque Santa Rita
bairros_sp,1224,Parque Santana
bairros_sp,1203,Parque Santo Amaro
bairros_sp,1205,Parque Santo Antonio
bairros_sp,1211,Parque Santo Eduardo
bairros_sp,1209,Parque Savoi City
bairros_sp,1225,Parque Sevilha
bairros_sp,1226,Parque Sonia
bairros_sp,1210,Parque São Domingos
bairros_sp,1212,Parque São Joaquim
bairros_sp,1213,Parque São Jorge
bairros_sp,1214,Parque São Jose
bairros_sp,1215,Parque São Lourenco
bairros_sp,1216,Parque São Lucas
bairros_sp,1217,Parque São Luis
bairros_sp,1219,Parque São Miguel
bairros_sp,1220,Parque São Paulo
bairros_sp,1221,Parque São Rafael
bairros_sp,1229,Parque Taipas
bairros_sp,1230,Parque Tamari
bairros_sp,1231,Parque Tiete
bairros_sp,1228,Parque Tomas Saraiva
bairros_sp,1232,Parque Universitario Espirita
bairros_sp,1233,Parque Veloso
bairros_sp,1234,Parque Veredas
bairros_sp,1236,Parque Vila Maria
bairros_sp,1237,Parque Vila Prudente
bairros_sp,1235,Parque Vitoria
bairros_sp,1169,Parque da Mooca
bairros_sp,1130,Parque da Vila Prudente
